Date,Close
4/20/2021 16:00:00,229.88
4/21/2021 16:00:00,229.44
4/22/2021 16:00:00,229.35
4/23/2021 16:00:00,232.08
4/26/2021 16:00:00,232.7
4/27/2021 16:00:00,235.92
4/28/2021 16:00:00,236.72
4/29/2021 16:00:00,234.18
4/30/2021 16:00:00,230.95
5/3/2021 16:00:00,230.71
5/4/2021 16:00:00,227.9
5/5/2021 16:00:00,226.78
5/6/2021 16:00:00,226.42
5/7/2021 16:00:00,225.31
5/10/2021 16:00:00,219.53
5/11/2021 16:00:00,221.38
5/12/2021 16:00:00,219.9
5/13/2021 16:00:00,206.08
5/14/2021 16:00:00,209.51
5/17/2021 16:00:00,211.05
5/18/2021 16:00:00,213.72
5/19/2021 16:00:00,212.54
5/20/2021 16:00:00,216.99
5/21/2021 16:00:00,211.06
5/24/2021 16:00:00,210.44
5/25/2021 16:00:00,211.13
5/26/2021 16:00:00,211.78
5/27/2021 16:00:00,212.74
5/28/2021 16:00:00,213.96
6/1/2021 16:00:00,219.48
6/2/2021 16:00:00,219.59
6/3/2021 16:00:00,217.04
6/4/2021 16:00:00,219.02
6/7/2021 16:00:00,216.9
6/8/2021 16:00:00,215.82
6/9/2021 16:00:00,213.32
6/10/2021 16:00:00,213.07
6/11/2021 16:00:00,211.64
6/14/2021 16:00:00,213.94
6/15/2021 16:00:00,210.06
6/16/2021 16:00:00,209.32
6/17/2021 16:00:00,211.6
6/18/2021 16:00:00,212.3
6/21/2021 16:00:00,211.06
6/22/2021 16:00:00,211.32
6/23/2021 16:00:00,214.86
6/24/2021 16:00:00,218.38
6/25/2021 16:00:00,228.5
6/28/2021 16:00:00,228.59
6/29/2021 16:00:00,229.44
6/30/2021 16:00:00,226.78
7/1/2021 16:00:00,221.87
7/2/2021 16:00:00,217.75
7/6/2021 16:00:00,211.6
7/7/2021 16:00:00,208
7/8/2021 16:00:00,199.85
7/9/2021 16:00:00,205.94
7/12/2021 16:00:00,205.48
7/13/2021 16:00:00,209.51
7/14/2021 16:00:00,211.5
7/15/2021 16:00:00,214.76
7/16/2021 16:00:00,212.1
7/19/2021 16:00:00,208.91
7/20/2021 16:00:00,210.59
7/21/2021 16:00:00,211.08
7/22/2021 16:00:00,214.04
7/23/2021 16:00:00,206.53
7/26/2021 16:00:00,191.76
7/27/2021 16:00:00,186.07
7/28/2021 16:00:00,196.01
7/29/2021 16:00:00,197.54
7/30/2021 16:00:00,195.19
8/2/2021 16:00:00,200.09
8/3/2021 16:00:00,197.38
8/4/2021 16:00:00,200.71
8/5/2021 16:00:00,199.28
8/6/2021 16:00:00,196.39
8/9/2021 16:00:00,195.25
8/10/2021 16:00:00,195.73
8/11/2021 16:00:00,194.86
8/12/2021 16:00:00,191.66
8/13/2021 16:00:00,188.62
8/16/2021 16:00:00,182.71
8/17/2021 16:00:00,173.73
8/18/2021 16:00:00,172.35
8/19/2021 16:00:00,160.55
8/20/2021 16:00:00,157.96
8/23/2021 16:00:00,161.06
8/24/2021 16:00:00,171.7
8/25/2021 16:00:00,169.1
8/26/2021 16:00:00,165.24
8/27/2021 16:00:00,159.47
8/30/2021 16:00:00,162.29
8/31/2021 16:00:00,166.99
9/1/2021 16:00:00,173.28
9/2/2021 16:00:00,172
9/3/2021 16:00:00,170.3
9/7/2021 16:00:00,175.16
9/8/2021 16:00:00,170.71
9/9/2021 16:00:00,167.32
9/10/2021 16:00:00,168.1
9/13/2021 16:00:00,165.41
9/14/2021 16:00:00,160.15
9/15/2021 16:00:00,157.86
9/16/2021 16:00:00,156.26
9/17/2021 16:00:00,160.05
9/20/2021 16:00:00,151.49
9/21/2021 16:00:00,150.18
9/22/2021 16:00:00,151.89
9/23/2021 16:00:00,151.19
9/24/2021 16:00:00,145.08
9/27/2021 16:00:00,150.18
9/28/2021 16:00:00,152.39
9/29/2021 16:00:00,147.58
9/30/2021 16:00:00,148.05
10/1/2021 16:00:00,144.2
10/4/2021 16:00:00,139.63
10/5/2021 16:00:00,143.14
10/6/2021 16:00:00,144.1
10/7/2021 16:00:00,156
10/8/2021 16:00:00,161.52
10/11/2021 16:00:00,163.95
10/12/2021 16:00:00,163
10/13/2021 16:00:00,167.4
10/14/2021 16:00:00,166.78
10/15/2021 16:00:00,168
10/18/2021 16:00:00,166.82
10/19/2021 16:00:00,177
10/20/2021 16:00:00,177.18
10/21/2021 16:00:00,177.42
10/22/2021 16:00:00,177.7
10/25/2021 16:00:00,176.17
10/26/2021 16:00:00,169.99
10/27/2021 16:00:00,169.23
10/28/2021 16:00:00,169.79
10/29/2021 16:00:00,164.94
11/1/2021 16:00:00,170.17
11/2/2021 16:00:00,162.9
11/3/2021 16:00:00,166.24
11/4/2021 16:00:00,164.79
11/5/2021 16:00:00,158.73
11/8/2021 16:00:00,162.16
11/9/2021 16:00:00,160.19
11/10/2021 16:00:00,163.97
11/11/2021 16:00:00,167.85
11/12/2021 16:00:00,166.81
11/15/2021 16:00:00,166.54
11/16/2021 16:00:00,168.43
11/17/2021 16:00:00,161.58
11/18/2021 16:00:00,143.6
11/19/2021 16:00:00,140.34
11/22/2021 16:00:00,136.62
11/23/2021 16:00:00,133.66
11/24/2021 16:00:00,136.52
11/26/2021 13:00:00,133.35
11/29/2021 16:00:00,131.61
11/30/2021 16:00:00,127.53
12/1/2021 16:00:00,122.49
12/2/2021 16:00:00,122
12/3/2021 16:00:00,111.96
12/6/2021 16:00:00,123.6
12/7/2021 16:00:00,125.54
12/8/2021 16:00:00,125.08
12/9/2021 16:00:00,123.91
12/10/2021 16:00:00,125.06
12/13/2021 16:00:00,122.24
12/14/2021 16:00:00,126.58
12/15/2021 16:00:00,122.47
12/16/2021 16:00:00,120.25
12/17/2021 16:00:00,122.1
12/20/2021 16:00:00,115
12/21/2021 16:00:00,122.98
12/22/2021 16:00:00,117.81
12/23/2021 16:00:00,118.66
12/27/2021 16:00:00,116.59
12/28/2021 16:00:00,114.8
12/29/2021 16:00:00,112.09
12/30/2021 16:00:00,122.99
12/31/2021 16:00:00,118.79
1/3/2022 16:00:00,120.38
1/4/2022 16:00:00,119.56
1/5/2022 16:00:00,121.16
1/6/2022 16:00:00,126.63
1/7/2022 16:00:00,129.81
1/10/2022 16:00:00,128.3
1/11/2022 16:00:00,132.19
1/12/2022 16:00:00,137.41
1/13/2022 16:00:00,131.37
1/14/2022 16:00:00,131.57
1/18/2022 16:00:00,128.6
1/19/2022 16:00:00,127.74
1/20/2022 16:00:00,131.03
1/21/2022 16:00:00,123.23
1/24/2022 16:00:00,120.37
1/25/2022 16:00:00,119.14
1/26/2022 16:00:00,113.37
1/27/2022 16:00:00,111.79
1/28/2022 16:00:00,115.23
1/31/2022 16:00:00,125.79
2/1/2022 16:00:00,127.22
2/2/2022 16:00:00,122.88
2/3/2022 16:00:00,123.47
2/4/2022 16:00:00,122.22
2/7/2022 16:00:00,114.82
2/8/2022 16:00:00,121.9
2/9/2022 16:00:00,126.5
2/10/2022 16:00:00,123.98
2/11/2022 16:00:00,122.25
2/14/2022 16:00:00,121.92
2/15/2022 16:00:00,126.24
2/16/2022 16:00:00,125.56
2/17/2022 16:00:00,124.43
2/18/2022 16:00:00,118.99
2/22/2022 16:00:00,112.93
2/23/2022 16:00:00,109.72
2/24/2022 16:00:00,108.93
2/25/2022 16:00:00,107.94
2/28/2022 16:00:00,105.19
3/1/2022 16:00:00,107.09
3/2/2022 16:00:00,105.42
3/3/2022 16:00:00,102.05
3/4/2022 16:00:00,100.6
3/7/2022 16:00:00,98.66
3/8/2022 16:00:00,97.5
3/9/2022 16:00:00,100.93
3/10/2022 16:00:00,92.92
3/11/2022 16:00:00,86.71
3/14/2022 16:00:00,77.76
3/15/2022 16:00:00,76.76
3/16/2022 16:00:00,104.98
3/17/2022 16:00:00,100.37
3/18/2022 16:00:00,108.3
3/21/2022 16:00:00,103.59
3/22/2022 16:00:00,114.99
3/23/2022 16:00:00,117.24
3/24/2022 16:00:00,115.15
3/25/2022 16:00:00,112.99
3/28/2022 16:00:00,115.09
3/29/2022 16:00:00,116.71
3/30/2022 16:00:00,116.58
3/31/2022 16:00:00,108.8
4/1/2022 16:00:00,110.2
4/4/2022 16:00:00,117.5
4/5/2022 16:00:00,111
4/6/2022 16:00:00,107.68
4/7/2022 16:00:00,104.27
4/8/2022 16:00:00,103.53
4/11/2022 16:00:00,101.55
4/12/2022 16:00:00,99.75
4/13/2022 16:00:00,100.03
4/14/2022 16:00:00,95.49
4/18/2022 16:00:00,94.71
4/19/2022 16:00:00,93.5
4/20/2022 16:00:00,89.41
4/21/2022 16:00:00,85.99
4/22/2022 16:00:00,86.49
4/25/2022 16:00:00,85.84
4/26/2022 16:00:00,83.99
4/27/2022 16:00:00,88.32
4/28/2022 16:00:00,90.91
4/29/2022 16:00:00,97.09
5/2/2022 16:00:00,101.21
5/3/2022 16:00:00,100.38
5/4/2022 16:00:00,101.41
5/5/2022 16:00:00,94.64
5/6/2022 16:00:00,90.05
5/9/2022 16:00:00,84.84
5/10/2022 16:00:00,84.57
5/11/2022 16:00:00,81.73
5/12/2022 16:00:00,81.09
5/13/2022 16:00:00,87.99
5/16/2022 16:00:00,86.48
5/17/2022 16:00:00,91.99
5/18/2022 16:00:00,87.31
5/19/2022 16:00:00,87.69
5/20/2022 16:00:00,86.79
5/23/2022 16:00:00,87.23
5/24/2022 16:00:00,82.47
5/25/2022 16:00:00,82.31
5/26/2022 16:00:00,94.48
5/27/2022 16:00:00,93.41
5/31/2022 16:00:00,96.05
6/1/2022 16:00:00,93.38
6/2/2022 16:00:00,97.5
6/3/2022 16:00:00,93.21
6/6/2022 16:00:00,99.01
6/7/2022 16:00:00,104.32
6/8/2022 16:00:00,119.62
6/9/2022 16:00:00,109.9
6/10/2022 16:00:00,109.84
6/13/2022 16:00:00,98.52
6/14/2022 16:00:00,105.23
6/15/2022 16:00:00,108.03
6/16/2022 16:00:00,101.45
6/17/2022 16:00:00,102.24
6/21/2022 16:00:00,106.39
6/22/2022 16:00:00,105.15
6/23/2022 16:00:00,112.11
6/24/2022 16:00:00,117.62
6/27/2022 16:00:00,118.73
6/28/2022 16:00:00,116.76
6/29/2022 16:00:00,116.03
6/30/2022 16:00:00,113.68
7/1/2022 16:00:00,116
7/5/2022 16:00:00,120.13
7/6/2022 16:00:00,119.12
7/7/2022 16:00:00,122.39
7/8/2022 16:00:00,120.9
7/11/2022 16:00:00,109.57
7/12/2022 16:00:00,109.21
7/13/2022 16:00:00,109.1
7/14/2022 16:00:00,103.76
7/15/2022 16:00:00,102.44
7/18/2022 16:00:00,103.14
7/19/2022 16:00:00,104.75
7/20/2022 16:00:00,103.96
7/21/2022 16:00:00,105.13
7/22/2022 16:00:00,100.61
7/25/2022 16:00:00,101.06
7/26/2022 16:00:00,101.44
7/27/2022 16:00:00,102.78
7/28/2022 16:00:00,100.55
7/29/2022 16:00:00,89.37
8/1/2022 16:00:00,90.34
8/2/2022 16:00:00,92.62
8/3/2022 16:00:00,95.72
8/4/2022 16:00:00,97.43
8/5/2022 16:00:00,92.56
8/8/2022 16:00:00,90.84
8/9/2022 16:00:00,91.19
8/10/2022 16:00:00,92.43
8/11/2022 16:00:00,94.87
8/12/2022 16:00:00,94.77
8/15/2022 16:00:00,94.2
8/16/2022 16:00:00,92.65
8/17/2022 16:00:00,89.77
8/18/2022 16:00:00,90.74
8/19/2022 16:00:00,89.63
8/22/2022 16:00:00,90.03
8/23/2022 16:00:00,89.83
8/24/2022 16:00:00,92.52
8/25/2022 16:00:00,99.89
8/26/2022 16:00:00,98
8/29/2022 16:00:00,96.6
8/30/2022 16:00:00,93.84
8/31/2022 16:00:00,95.41
9/1/2022 16:00:00,93.71
9/2/2022 16:00:00,91.8
9/6/2022 16:00:00,88.45
9/7/2022 16:00:00,90.6
9/8/2022 16:00:00,89.52
9/9/2022 16:00:00,92.14
9/12/2022 16:00:00,94.69
9/13/2022 16:00:00,89.47
9/14/2022 16:00:00,88.92
9/15/2022 16:00:00,88.83
9/16/2022 16:00:00,86.43
9/19/2022 16:00:00,87.66
9/20/2022 16:00:00,85.8
9/21/2022 16:00:00,81.6
9/22/2022 16:00:00,80.71
9/23/2022 16:00:00,78.8
9/26/2022 16:00:00,78.91
9/27/2022 16:00:00,77.87
9/28/2022 16:00:00,80.99
9/29/2022 16:00:00,79.06
9/30/2022 16:00:00,79.99
10/3/2022 16:00:00,80.45
10/4/2022 16:00:00,84.11
10/5/2022 16:00:00,84.39
10/6/2022 16:00:00,84.32
10/7/2022 16:00:00,81.24
10/10/2022 16:00:00,79.24
10/11/2022 16:00:00,75.37
10/12/2022 16:00:00,75.73
10/13/2022 16:00:00,75.01
10/14/2022 16:00:00,73.02
10/17/2022 16:00:00,76.77
10/18/2022 16:00:00,76.34
10/19/2022 16:00:00,71.27
10/20/2022 16:00:00,72.02
10/21/2022 16:00:00,72.18
10/24/2022 16:00:00,63.15
10/25/2022 16:00:00,63.22
10/26/2022 16:00:00,68.51
10/27/2022 16:00:00,65.84
10/28/2022 16:00:00,63.74
